# phi  Veff_T1e-04  Veff_T1e-03
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
7.0597000000e-01 -2.3873562595e-03 -1.5516104726e-03
7.0696000000e-01 -2.4007750396e-03 -1.5603240085e-03
7.0795000000e-01 -2.4142503082e-03 -1.5690741930e-03
7.0894000000e-01 -2.4277822238e-03 -1.5778611286e-03
7.0993000000e-01 -2.4413709447e-03 -1.5866849183e-03
7.1092000000e-01 -2.4550166298e-03 -1.5955456648e-03
7.1191000000e-01 -2.4687194381e-03 -1.6044434712e-03
7.1290000000e-01 -2.4824795287e-03 -1.6133784407e-03
7.1389000000e-01 -2.4962970611e-03 -1.6223506766e-03
7.1488000000e-01 -2.5101721948e-03 -1.6313602825e-03
7.1587000000e-01 -2.5241050899e-03 -1.6404073619e-03
7.1686000000e-01 -2.5380959062e-03 -1.6494920186e-03
7.1785000000e-01 -2.5521448042e-03 -1.6586143565e-03
7.1884000000e-01 -2.5662519444e-03 -1.6677744796e-03
7.1983000000e-01 -2.5804174875e-03 -1.6769724922e-03
7.2082000000e-01 -2.5946415944e-03 -1.6862084986e-03
7.2181000000e-01 -2.6089244265e-03 -1.6954826033e-03
7.2280000000e-01 -2.6232661450e-03 -1.7047949109e-03
7.2379000000e-01 -2.6376669116e-03 -1.7141455261e-03
7.2478000000e-01 -2.6521268882e-03 -1.7235345539e-03
7.2577000000e-01 -2.6666462369e-03 -1.7329620994e-03
7.2676000000e-01 -2.6812251199e-03 -1.7424282677e-03
7.2775000000e-01 -2.6958636997e-03 -1.7519331641e-03
7.2874000000e-01 -2.7105621392e-03 -1.7614768943e-03
7.2973000000e-01 -2.7253206012e-03 -1.7710595637e-03
7.3072000000e-01 -2.7401392490e-03 -1.7806812782e-03
7.3171000000e-01 -2.7550182459e-03 -1.7903421437e-03
7.3270000000e-01 -2.7699577557e-03 -1.8000422662e-03
7.3369000000e-01 -2.7849579420e-03 -1.8097817520e-03
7.3468000000e-01 -2.8000189690e-03 -1.8195607074e-03
7.3567000000e-01 -2.8151410011e-03 -1.8293792389e-03
7.3666000000e-01 -2.8303242026e-03 -1.8392374530e-03
7.3765000000e-01 -2.8455687384e-03 -1.8491354567e-03
7.3864000000e-01 -2.8608747733e-03 -1.8590733568e-03
7.3963000000e-01 -2.8762424726e-03 -1.8690512604e-03
7.4062000000e-01 -2.8916720017e-03 -1.8790692747e-03
7.4161000000e-01 -2.9071635262e-03 -1.8891275070e-03
7.4260000000e-01 -2.9227172119e-03 -1.8992260648e-03
7.4359000000e-01 -2.9383332249e-03 -1.9093650559e-03
7.4458000000e-01 -2.9540117315e-03 -1.9195445878e-03
7.4557000000e-01 -2.9697528982e-03 -1.9297647687e-03
7.4656000000e-01 -2.9855568916e-03 -1.9400257065e-03
7.4755000000e-01 -3.0014238789e-03 -1.9503275095e-03
7.4854000000e-01 -3.0173540270e-03 -1.9606702860e-03
7.4953000000e-01 -3.0333475035e-03 -1.9710541445e-03
7.5052000000e-01 -3.0494044760e-03 -1.9814791937e-03
7.5151000000e-01 -3.0655251122e-03 -1.9919455423e-03
7.5250000000e-01 -3.0817095802e-03 -2.0024532993e-03
7.5349000000e-01 -3.0979580483e-03 -2.0130025737e-03
7.5448000000e-01 -3.1142706851e-03 -2.0235934748e-03
7.5547000000e-01 -3.1306476592e-03 -2.0342261120e-03
7.5646000000e-01 -3.1470891395e-03 -2.0449005946e-03
7.5745000000e-01 -3.1635952953e-03 -2.0556170324e-03
7.5844000000e-01 -3.1801662959e-03 -2.0663755352e-03
7.5943000000e-01 -3.1968023110e-03 -2.0771762129e-03
7.6042000000e-01 -3.2135035103e-03 -2.0880191756e-03
7.6141000000e-01 -3.2302700639e-03 -2.0989045334e-03
7.6240000000e-01 -3.2471021421e-03 -2.1098323969e-03
7.6339000000e-01 -3.2639999154e-03 -2.1208028763e-03
7.6438000000e-01 -3.2809635545e-03 -2.1318160826e-03
7.6537000000e-01 -3.2979932303e-03 -2.1428721263e-03
7.6636000000e-01 -3.3150891140e-03 -2.1539711184e-03
7.6735000000e-01 -3.3322513770e-03 -2.1651131701e-03
7.6834000000e-01 -3.3494801908e-03 -2.1762983926e-03
7.6933000000e-01 -3.3667757273e-03 -2.1875268972e-03
7.7032000000e-01 -3.3841381586e-03 -2.1987987954e-03
7.7131000000e-01 -3.4015676569e-03 -2.2101141989e-03
7.7230000000e-01 -3.4190643946e-03 -2.2214732195e-03
7.7329000000e-01 -3.4366285446e-03 -2.2328759691e-03
7.7428000000e-01 -3.4542602797e-03 -2.2443225599e-03
7.7527000000e-01 -3.4719597730e-03 -2.2558131040e-03
7.7626000000e-01 -3.4897271980e-03 -2.2673477138e-03
7.7725000000e-01 -3.5075627283e-03 -2.2789265018e-03
7.7824000000e-01 -3.5254665377e-03 -2.2905495808e-03
7.7923000000e-01 -3.5434388001e-03 -2.3022170634e-03
7.8022000000e-01 -3.5614796899e-03 -2.3139290627e-03
7.8121000000e-01 -3.5795893815e-03 -2.3256856917e-03
7.8220000000e-01 -3.5977680497e-03 -2.3374870637e-03
7.8319000000e-01 -3.6160158694e-03 -2.3493332920e-03
7.8418000000e-01 -3.6343330157e-03 -2.3612244902e-03
7.8517000000e-01 -3.6527196640e-03 -2.3731607720e-03
7.8616000000e-01 -3.6711759898e-03 -2.3851422510e-03
7.8715000000e-01 -3.6897021691e-03 -2.3971690414e-03
7.8814000000e-01 -3.7082983777e-03 -2.4092412571e-03
7.8913000000e-01 -3.7269647920e-03 -2.4213590124e-03
7.9012000000e-01 -3.7457015885e-03 -2.4335224218e-03
7.9111000000e-01 -3.7645089438e-03 -2.4457315997e-03
7.9210000000e-01 -3.7833870348e-03 -2.4579866607e-03
7.9309000000e-01 -3.8023360388e-03 -2.4702877198e-03
7.9408000000e-01 -3.8213561330e-03 -2.4826348918e-03
7.9507000000e-01 -3.8404474951e-03 -2.4950282919e-03
7.9606000000e-01 -3.8596103028e-03 -2.5074680352e-03
7.9705000000e-01 -3.8788447341e-03 -2.5199542373e-03
7.9804000000e-01 -3.8981509674e-03 -2.5324870136e-03
7.9903000000e-01 -3.9175291811e-03 -2.5450664797e-03
8.0002000000e-01 -3.9369795539e-03 -2.5576927516e-03
8.0101000000e-01 -3.9565022646e-03 -2.5703659451e-03
8.0200000000e-01 -3.9760974925e-03 -2.5830861764e-03
8.0299000000e-01 -3.9957654168e-03 -2.5958535616e-03
8.0398000000e-01 -4.0155062172e-03 -2.6086682173e-03
8.0497000000e-01 -4.0353200734e-03 -2.6215302599e-03
8.0596000000e-01 -4.0552071655e-03 -2.6344398061e-03
8.0695000000e-01 -4.0751676737e-03 -2.6473969728e-03
8.0794000000e-01 -4.0952017785e-03 -2.6604018768e-03
8.0893000000e-01 -4.1153096606e-03 -2.6734546353e-03
8.0992000000e-01 -4.1354915008e-03 -2.6865553656e-03
8.1091000000e-01 -4.1557474803e-03 -2.6997041850e-03
8.1190000000e-01 -4.1760777804e-03 -2.7129012111e-03
8.1289000000e-01 -4.1964825827e-03 -2.7261465616e-03
8.1388000000e-01 -4.2169620691e-03 -2.7394403542e-03
8.1487000000e-01 -4.2375164214e-03 -2.7527827070e-03
8.1586000000e-01 -4.2581458220e-03 -2.7661737380e-03
8.1685000000e-01 -4.2788504533e-03 -2.7796135656e-03
8.1784000000e-01 -4.2996304979e-03 -2.7931023080e-03
8.1883000000e-01 -4.3204861389e-03 -2.8066400840e-03
8.1982000000e-01 -4.3414175592e-03 -2.8202270120e-03
8.2081000000e-01 -4.3624249423e-03 -2.8338632111e-03
8.2180000000e-01 -4.3835084716e-03 -2.8475488001e-03
8.2279000000e-01 -4.4046683311e-03 -2.8612838981e-03
8.2378000000e-01 -4.4259047047e-03 -2.8750686245e-03
8.2477000000e-01 -4.4472177765e-03 -2.8889030985e-03
8.2576000000e-01 -4.4686077312e-03 -2.9027874399e-03
8.2675000000e-01 -4.4900747533e-03 -2.9167217681e-03
8.2774000000e-01 -4.5116190277e-03 -2.9307062032e-03
8.2873000000e-01 -4.5332407396e-03 -2.9447408650e-03
8.2972000000e-01 -4.5549400743e-03 -2.9588258737e-03
8.3071000000e-01 -4.5767172173e-03 -2.9729613496e-03
8.3170000000e-01 -4.5985723544e-03 -2.9871474130e-03
8.3269000000e-01 -4.6205056717e-03 -3.0013841845e-03
8.3368000000e-01 -4.6425173553e-03 -3.0156717848e-03
8.3467000000e-01 -4.6646075917e-03 -3.0300103347e-03
8.3566000000e-01 -4.6867765675e-03 -3.0443999553e-03
8.3665000000e-01 -4.7090244697e-03 -3.0588407675e-03
8.3764000000e-01 -4.7313514853e-03 -3.0733328928e-03
8.3863000000e-01 -4.7537578018e-03 -3.0878764525e-03
8.3962000000e-01 -4.7762436065e-03 -3.1024715682e-03
8.4061000000e-01 -4.7988090873e-03 -3.1171183615e-03
8.4160000000e-01 -4.8214544322e-03 -3.1318169543e-03
8.4259000000e-01 -4.8441798295e-03 -3.1465674686e-03
8.4358000000e-01 -4.8669854675e-03 -3.1613700266e-03
8.4457000000e-01 -4.8898715349e-03 -3.1762247504e-03
8.4556000000e-01 -4.9128382205e-03 -3.1911317625e-03
8.4655000000e-01 -4.9358857136e-03 -3.2060911855e-03
8.4754000000e-01 -4.9590142034e-03 -3.2211031421e-03
8.4853000000e-01 -4.9822238794e-03 -3.2361677550e-03
8.4952000000e-01 -5.0055149314e-03 -3.2512851474e-03
8.5051000000e-01 -5.0288875495e-03 -3.2664554423e-03
8.5150000000e-01 -5.0523419238e-03 -3.2816787630e-03
8.5249000000e-01 -5.0758782447e-03 -3.2969552329e-03
8.5348000000e-01 -5.0994967029e-03 -3.3122849757e-03
8.5447000000e-01 -5.1231974893e-03 -3.3276681149e-03
8.5546000000e-01 -5.1469807950e-03 -3.3431047745e-03
8.5645000000e-01 -5.1708468112e-03 -3.3585950784e-03
8.5744000000e-01 -5.1947957296e-03 -3.3741391507e-03
8.5843000000e-01 -5.2188277419e-03 -3.3897371159e-03
8.5942000000e-01 -5.2429430400e-03 -3.4053890982e-03
8.6041000000e-01 -5.2671418162e-03 -3.4210952223e-03
8.6140000000e-01 -5.2914242629e-03 -3.4368556128e-03
8.6239000000e-01 -5.3157905727e-03 -3.4526703946e-03
8.6338000000e-01 -5.3402409386e-03 -3.4685396927e-03
8.6437000000e-01 -5.3647755535e-03 -3.4844636323e-03
8.6536000000e-01 -5.3893946109e-03 -3.5004423387e-03
8.6635000000e-01 -5.4140983041e-03 -3.5164759371e-03
8.6734000000e-01 -5.4388868271e-03 -3.5325645533e-03
8.6833000000e-01 -5.4637603738e-03 -3.5487083130e-03
8.6932000000e-01 -5.4887191383e-03 -3.5649073420e-03
8.7031000000e-01 -5.5137633151e-03 -3.5811617662e-03
8.7130000000e-01 -5.5388930988e-03 -3.5974717119e-03
8.7229000000e-01 -5.5641086843e-03 -3.6138373054e-03
8.7328000000e-01 -5.5894102667e-03 -3.6302586730e-03
8.7427000000e-01 -5.6147980412e-03 -3.6467359414e-03
8.7526000000e-01 -5.6402722034e-03 -3.6632692372e-03
8.7625000000e-01 -5.6658329491e-03 -3.6798586874e-03
8.7724000000e-01 -5.6914804742e-03 -3.6965044189e-03
8.7823000000e-01 -5.7172149749e-03 -3.7132065589e-03
8.7922000000e-01 -5.7430366476e-03 -3.7299652347e-03
8.8021000000e-01 -5.7689456890e-03 -3.7467805737e-03
8.8120000000e-01 -5.7949422958e-03 -3.7636527034e-03
8.8219000000e-01 -5.8210266653e-03 -3.7805817517e-03
8.8318000000e-01 -5.8471989946e-03 -3.7975678464e-03
8.8417000000e-01 -5.8734594813e-03 -3.8146111154e-03
8.8516000000e-01 -5.8998083232e-03 -3.8317116871e-03
8.8615000000e-01 -5.9262457181e-03 -3.8488696895e-03
8.8714000000e-01 -5.9527718643e-03 -3.8660852512e-03
8.8813000000e-01 -5.9793869603e-03 -3.8833585008e-03
8.8912000000e-01 -6.0060912045e-03 -3.9006895670e-03
8.9011000000e-01 -6.0328847959e-03 -3.9180785787e-03
8.9110000000e-01 -6.0597679336e-03 -3.9355256648e-03
8.9209000000e-01 -6.0867408168e-03 -3.9530309546e-03
8.9308000000e-01 -6.1138036450e-03 -3.9705945773e-03
8.9407000000e-01 -6.1409566180e-03 -3.9882166624e-03
8.9506000000e-01 -6.1681999357e-03 -4.0058973395e-03
8.9605000000e-01 -6.1955337983e-03 -4.0236367383e-03
8.9704000000e-01 -6.2229584063e-03 -4.0414349887e-03
8.9803000000e-01 -6.2504739602e-03 -4.0592922206e-03
8.9902000000e-01 -6.2780806608e-03 -4.0772085643e-03
9.0001000000e-01 -6.3057787093e-03 -4.0951841501e-03
9.0100000000e-01 -6.3335683069e-03 -4.1132191084e-03
9.0199000000e-01 -6.3614496551e-03 -4.1313135698e-03
9.0298000000e-01 -6.3894229557e-03 -4.1494676651e-03
9.0397000000e-01 -6.4174884106e-03 -4.1676815250e-03
9.0496000000e-01 -6.4456462220e-03 -4.1859552807e-03
9.0595000000e-01 -6.4738965922e-03 -4.2042890634e-03
9.0694000000e-01 -6.5022397240e-03 -4.2226830042e-03
9.0793000000e-01 -6.5306758200e-03 -4.2411372347e-03
9.0892000000e-01 -6.5592050835e-03 -4.2596518865e-03
9.0991000000e-01 -6.5878277176e-03 -4.2782270913e-03
9.1090000000e-01 -6.6165439258e-03 -4.2968629810e-03
9.1189000000e-01 -6.6453539119e-03 -4.3155596876e-03
9.1288000000e-01 -6.6742578799e-03 -4.3343173433e-03
9.1387000000e-01 -6.7032560338e-03 -4.3531360805e-03
9.1486000000e-01 -6.7323485782e-03 -4.3720160314e-03
9.1585000000e-01 -6.7615357175e-03 -4.3909573289e-03
9.1684000000e-01 -6.7908176566e-03 -4.4099601055e-03
9.1783000000e-01 -6.8201946006e-03 -4.4290244943e-03
9.1882000000e-01 -6.8496667547e-03 -4.4481506282e-03
9.1981000000e-01 -6.8792343245e-03 -4.4673386404e-03
9.2080000000e-01 -6.9088975156e-03 -4.4865886642e-03
9.2179000000e-01 -6.9386565340e-03 -4.5059008330e-03
9.2278000000e-01 -6.9685115858e-03 -4.5252752806e-03
9.2377000000e-01 -6.9984628775e-03 -4.5447121406e-03
9.2476000000e-01 -7.0285106156e-03 -4.5642115470e-03
9.2575000000e-01 -7.0586550069e-03 -4.5837736337e-03
9.2674000000e-01 -7.0888962586e-03 -4.6033985349e-03
9.2773000000e-01 -7.1192345778e-03 -4.6230863851e-03
9.2872000000e-01 -7.1496701720e-03 -4.6428373185e-03
9.2971000000e-01 -7.1802032491e-03 -4.6626514699e-03
9.3070000000e-01 -7.2108340168e-03 -4.6825289740e-03
9.3169000000e-01 -7.2415626833e-03 -4.7024699657e-03
9.3268000000e-01 -7.2723894571e-03 -4.7224745800e-03
9.3367000000e-01 -7.3033145467e-03 -4.7425429521e-03
9.3466000000e-01 -7.3343381609e-03 -4.7626752174e-03
9.3565000000e-01 -7.3654605088e-03 -4.7828715112e-03
9.3664000000e-01 -7.3966817996e-03 -4.8031319693e-03
9.3763000000e-01 -7.4280022428e-03 -4.8234567274e-03
9.3862000000e-01 -7.4594220481e-03 -4.8438459214e-03
9.3961000000e-01 -7.4909414255e-03 -4.8642996873e-03
9.4060000000e-01 -7.5225605850e-03 -4.8848181613e-03
9.4159000000e-01 -7.5542797372e-03 -4.9054014797e-03
9.4258000000e-01 -7.5860990924e-03 -4.9260497791e-03
9.4357000000e-01 -7.6180188616e-03 -4.9467631960e-03
9.4456000000e-01 -7.6500392558e-03 -4.9675418672e-03
9.4555000000e-01 -7.6821604863e-03 -4.9883859296e-03
9.4654000000e-01 -7.7143827644e-03 -5.0092955203e-03
9.4753000000e-01 -7.7467063020e-03 -5.0302707764e-03
9.4852000000e-01 -7.7791313108e-03 -5.0513118353e-03
9.4951000000e-01 -7.8116580032e-03 -5.0724188345e-03
9.5050000000e-01 -7.8442865914e-03 -5.0935919115e-03
9.5149000000e-01 -7.8770172880e-03 -5.1148312042e-03
9.5248000000e-01 -7.9098503058e-03 -5.1361368504e-03
9.5347000000e-01 -7.9427858579e-03 -5.1575089882e-03
9.5446000000e-01 -7.9758241575e-03 -5.1789477559e-03
9.5545000000e-01 -8.0089654180e-03 -5.2004532917e-03
9.5644000000e-01 -8.0422098532e-03 -5.2220257341e-03
9.5743000000e-01 -8.0755576769e-03 -5.2436652217e-03
9.5842000000e-01 -8.1090091034e-03 -5.2653718934e-03
9.5941000000e-01 -8.1425643469e-03 -5.2871458881e-03
9.6040000000e-01 -8.1762236220e-03 -5.3089873447e-03
9.6139000000e-01 -8.2099871436e-03 -5.3308964025e-03
9.6238000000e-01 -8.2438551266e-03 -5.3528732008e-03
9.6337000000e-01 -8.2778277863e-03 -5.3749178792e-03
9.6436000000e-01 -8.3119053381e-03 -5.3970305772e-03
9.6535000000e-01 -8.3460879978e-03 -5.4192114347e-03
9.6634000000e-01 -8.3803759812e-03 -5.4414605915e-03
9.6733000000e-01 -8.4147695045e-03 -5.4637781877e-03
9.6832000000e-01 -8.4492687841e-03 -5.4861643635e-03
9.6931000000e-01 -8.4838740364e-03 -5.5086192593e-03
9.7030000000e-01 -8.5185854783e-03 -5.5311430155e-03
9.7129000000e-01 -8.5534033268e-03 -5.5537357729e-03
9.7228000000e-01 -8.5883277991e-03 -5.5763976720e-03
9.7327000000e-01 -8.6233591127e-03 -5.5991288540e-03
9.7426000000e-01 -8.6584974853e-03 -5.6219294598e-03
9.7525000000e-01 -8.6937431347e-03 -5.6447996307e-03
9.7624000000e-01 -8.7290962791e-03 -5.6677395080e-03
9.7723000000e-01 -8.7645571369e-03 -5.6907492332e-03
9.7822000000e-01 -8.8001259265e-03 -5.7138289480e-03
9.7921000000e-01 -8.8358028668e-03 -5.7369787941e-03
9.8020000000e-01 -8.8715881768e-03 -5.7601989134e-03
9.8119000000e-01 -8.9074820758e-03 -5.7834894481e-03
9.8218000000e-01 -8.9434847831e-03 -5.8068505403e-03
9.8317000000e-01 -8.9795965184e-03 -5.8302823324e-03
9.8416000000e-01 -9.0158175016e-03 -5.8537849669e-03
9.8515000000e-01 -9.0521479529e-03 -5.8773585865e-03
9.8614000000e-01 -9.0885880926e-03 -5.9010033338e-03
9.8713000000e-01 -9.1251381412e-03 -5.9247193520e-03
9.8812000000e-01 -9.1617983195e-03 -5.9485067839e-03
9.8911000000e-01 -9.1985688486e-03 -5.9723657729e-03
9.9010000000e-01 -9.2354499496e-03 -5.9962964623e-03
9.9109000000e-01 -9.2724418440e-03 -6.0202989957e-03
9.9208000000e-01 -9.3095447534e-03 -6.0443735165e-03
9.9307000000e-01 -9.3467588998e-03 -6.0685201688e-03
9.9406000000e-01 -9.3840845052e-03 -6.0927390963e-03
9.9505000000e-01 -9.4215217919e-03 -6.1170304432e-03
9.9604000000e-01 -9.4590709827e-03 -6.1413943537e-03
9.9703000000e-01 -9.4967323001e-03 -6.1658309721e-03
9.9802000000e-01 -9.5345059672e-03 -6.1903404430e-03
9.9901000000e-01 -9.5723922072e-03 -6.2149229110e-03
1.0000000000e+00 -9.6103912436e-03 -6.2395785209e-03
